generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1782481291-v7b9wooxBLu4Ieo1wgo2,2026-06-26 13:41:31.690,0.002337,,,,0,14614,243,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,4838,1654,,Inference Model
gen-1782481289-Xc359UB3RuVnHeFwHIBy,2026-06-26 13:41:29.680,0.002422,,,,0,15803,86,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1627,937,,Inference Model
gen-1782481282-TuPZca1IWWm052NfHJPO,2026-06-26 13:41:22.235,0.002274,,,,0,14155,252,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,7284,2635,,Inference Model
gen-1782481273-nFH1gw6M7yZ47MhLCeuU,2026-06-26 13:41:13.962,0.002386,,,,0,15444,116,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8101,3193,,Inference Model
gen-1782481261-fDiSaPuTgp2G2k7SqF5D,2026-06-26 13:41:01.829,0.002231,,,,0,13811,266,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,12003,2809,,Inference Model
gen-1782481252-nQyVSMxEWob4AnZrv7CD,2026-06-26 13:40:52.510,0.002326,,,,0,15028,121,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,8910,5727,,Inference Model
gen-1782481245-nYNIJZJWWSRRT9mM22Pb,2026-06-26 13:40:45.576,0.002176,,,,0,13413,275,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6795,2061,,Inference Model
gen-1782481233-qtbxIy0kNG5JLNuCX2SK,2026-06-26 13:40:33.167,0.002527,,,,0,16340,127,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,12234,4853,,Inference Model
gen-1782481221-eEvFzBWbf5i1SPlqExKH,2026-06-26 13:40:21.792,0.002341,,,,0,14678,233,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,11216,7251,,Inference Model
gen-1782481217-iGZNoEedrYEaTB5sG7oD,2026-06-26 13:40:17.950,0.002445,,,,0,15876,107,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3655,1079,,Inference Model
gen-1782481208-ugBvdWz9h2cpzY5q2fgk,2026-06-26 13:40:08.194,0.002324,,,,0,14232,316,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,9644,2836,,Inference Model
gen-1782481205-DiNtrj2VAJcV1qmeFjS0,2026-06-26 13:40:05.708,0.002356,,,,0,15551,40,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2031,1875,,Inference Model
gen-1782481198-3N4VZTbHq59w7XQbrxZ5,2026-06-26 13:39:58.981,0.002416,,,,0,15517,149,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6603,1963,,Inference Model
gen-1782481186-MNIoahnkqrR9Boac9HZx,2026-06-26 13:39:46.283,0.002242,,,,0,13888,265,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,12545,3724,,Inference Model
gen-1782481179-v4J3e936Y2ornEZ7rrg7,2026-06-26 13:39:39.497,0.002282,,,,0,15068,37,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6656,5326,,Inference Model
gen-1782481175-PDu8tBqFqeb1JtgoQq06,2026-06-26 13:39:35.281,0.002321,,,,0,15034,110,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,4115,2340,,Inference Model
gen-1782481161-iOArmDIoEZiqVQTeYvqD,2026-06-26 13:39:21.165,0.002173,,,,0,13429,266,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,13994,5632,,Inference Model
gen-1782481158-3mtPwgvZ32hU76048Du4,2026-06-26 13:39:18.627,0.000354,,,,0,1992,93,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2354,1141,,Inference Model
gen-1782481154-5Z3RlmZr3F3tA8UK2eJn,2026-06-26 13:39:14.454,0.000408,,,,0,2372,87,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3766,814,,Inference Model
gen-1782481152-Jjj7GFl2ZIrdYfNOVRDp,2026-06-26 13:39:12.185,0.000364,,,,0,2013,104,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2172,966,,Inference Model
gen-1782481150-Tiwhn8GgLX8rtFz050wN,2026-06-26 13:39:10.277,0.000406,,,,0,2353,89,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1583,613,,Inference Model
gen-1782481015-slM8c3SOwU4ReW9fqbZM,2026-06-26 13:36:55.356,0.003795,,,,0,6890,4604,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,134792,5255,,Inference Model
gen-1782481011-DUWSmBWlULpiGH1J2Z2L,2026-06-26 13:36:51.713,0.000577,,,,0,3163,172,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3514,1203,,Inference Model
gen-1782481003-p3He3Q6UYHRpTkotZ4lO,2026-06-26 13:36:43.167,0.000636,,,,0,2920,330,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,8158,672,,Inference Model
gen-1782480997-oB8A4ZVTggK1UZyPoUPh,2026-06-26 13:36:37.172,0.000657,,,,0,2968,353,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,5843,521,,Inference Model
gen-1782480990-ysXzEWJjEAKkcnL4TSgM,2026-06-26 13:36:30.471,0.000679,,,,0,2767,440,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6558,1099,,Inference Model
gen-1782480985-Kn58Y1aVuQ975Ngbip3u,2026-06-26 13:36:25.467,0.001158,,,,0,6632,272,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4800,706,,Inference Model
gen-1782480952-ojPORwlJVDBxD460jmdU,2026-06-26 13:35:52.801,0.001669,,,,0,2001,2282,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,32476,863,,Inference Model
gen-1782480947-Qm9oGbEXGDK54JR9j7Dt,2026-06-26 13:35:47.892,0.001445,,-0.000614,,0,13327,101,0,8192,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2749,1146,,Inference Model
gen-1782480941-01ivK7qzNzOOrLI4ZgnF,2026-06-26 13:35:41.316,0.001996,,,,0,12317,249,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6452,2272,,Inference Model
gen-1782480939-oA1Bpa99KxON1BEA9Uje,2026-06-26 13:35:39.101,0.00198,,,,0,12855,87,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2048,1191,,Inference Model
gen-1782480918-nGoRgDt4YESs8BdSVysv,2026-06-26 13:35:18.172,0.001942,,,,0,11864,271,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,20798,5814,,Inference Model
gen-1782480916-KzBgd5bzTzvzH7iwVEjF,2026-06-26 13:35:16.541,0.001319,,-0.000585,,0,12375,81,0,7808,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1449,984,,Inference Model
gen-1782480904-A6SMCSEGPqpfGt5YFTbM,2026-06-26 13:35:04.483,0.001909,,,,0,11404,331,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,11923,1667,,Inference Model
gen-1782480902-FAqngLGMyABLxe0cK6Aa,2026-06-26 13:35:02.713,0.001294,,-0.000547,,0,11847,107,0,7296,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1397,889,,Inference Model
gen-1782480884-JuxGGw3oxz804JY34KtE,2026-06-26 13:34:44.573,0.001824,,,,0,10902,316,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,17965,6744,,Inference Model
gen-1782480881-mmO79OG8BBJqruJCZZ3t,2026-06-26 13:34:41.943,0.001776,,,,0,11385,115,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2285,1709,,Inference Model
gen-1782480870-lIon7v3H8rr8fjouSCjz,2026-06-26 13:34:30.605,0.001742,,,,0,10463,288,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,11214,1848,,Inference Model
gen-1782480868-DE138oUrr9B1SIoQeaaj,2026-06-26 13:34:28.520,0.001456,,-0.000614,,0,13365,110,0,8192,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1780,653,,Inference Model
gen-1782480862-N69hIMaf8mtg9qwa0pWl,2026-06-26 13:34:22.464,0.00201,,,,0,12356,261,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,5874,1547,,Inference Model
gen-1782480859-NElZq7XOUyrXN6TV3q3t,2026-06-26 13:34:19.943,0.001363,,-0.000614,,0,12758,107,0,8192,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2300,894,,Inference Model
gen-1782480853-BQHKve7RsdnOZJf0n8rZ,2026-06-26 13:34:13.338,0.00193,,,,0,11777,274,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6449,2862,,Inference Model
gen-1782480850-sVBmgekoJD0C9sE2aG0Z,2026-06-26 13:34:10.612,0.001908,,,,0,12286,110,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2470,894,,Inference Model
gen-1782480835-1EEfdlYaX1FW9DiM53Nu,2026-06-26 13:33:55.126,0.001861,,,,0,11324,271,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,15357,6260,,Inference Model
gen-1782480832-ZiuBs1NhpmUtmuSAETdr,2026-06-26 13:33:52.722,0.001816,,,,0,11758,88,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2207,1039,,Inference Model
gen-1782480817-aHwsYxRiZxAu9rNVUF6b,2026-06-26 13:33:37.006,0.001799,,,,0,10822,293,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,15415,6087,,Inference Model
gen-1782480815-heG9zrNZnzKVvHiSgEip,2026-06-26 13:33:35.171,0.001744,,,,0,11278,88,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1633,1106,,Inference Model
gen-1782480807-OchqHZG8EfBZvd7GZU5e,2026-06-26 13:33:27.703,0.001728,,,,0,10362,291,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,7294,1997,,Inference Model
gen-1782480805-A7kFcGjv8z4aedBO72mB,2026-06-26 13:33:25.025,0.00205,,,,0,13309,91,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2403,1353,,Inference Model
gen-1782480802-OF336MOtUac0wOaFY02U,2026-06-26 13:33:22.276,0.001987,,,,0,12293,240,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2502,1421,,Inference Model
gen-1782480792-QNCqRfn6cfv9XfYCtkS8,2026-06-26 13:33:12.200,0.001396,,-0.000614,,0,12871,134,0,8192,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9808,5291,,Inference Model
gen-1782480776-4FEW2Ti2QRPT0SP2VJ60,2026-06-26 13:32:56.426,0.001919,,,,0,11877,230,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,15647,5084,,Inference Model
gen-1782480772-FSLRj37HZpAA3k15LuzP,2026-06-26 13:32:52.456,0.001916,,,,0,12399,94,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3795,2697,,Inference Model
gen-1782480759-qlgFKh1nyI448QQ3uBkN,2026-06-26 13:32:39.688,0.001858,,,,0,11424,242,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,12618,2388,,Inference Model
gen-1782480753-pEUNvDjwl7p46RWW8EGS,2026-06-26 13:32:33.807,0.001826,,,,0,11792,96,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,5617,2303,,Inference Model
gen-1782480748-GPJjIEZO9yUwfyzjso1a,2026-06-26 13:32:28.501,0.001782,,,,0,10845,260,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4806,1027,,Inference Model
gen-1782480746-krVDULCiPQmjzQnc9cFs,2026-06-26 13:32:26.539,0.001719,,,,0,11298,42,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1828,1460,,Inference Model
gen-1782480738-zql94JrLRGdut6OnJFII,2026-06-26 13:32:18.949,0.00175,,,,0,11264,101,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,7489,4311,,Inference Model
gen-1782480732-ZeZo3ex363eRpDvWifYL,2026-06-26 13:32:12.036,0.001721,,,,0,10343,283,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6740,1509,,Inference Model
gen-1782480729-Q4UH4aWQ1s0yiIkSVp22,2026-06-26 13:32:09.437,0.000332,,,,0,1847,92,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2407,1263,,Inference Model
gen-1782480727-988Zzy2MWyL3qjEcu046,2026-06-26 13:32:07.672,0.00032,,,,0,1746,98,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1492,539,,Inference Model
gen-1782480725-KZaDAzV7UXlNV84ivQsO,2026-06-26 13:32:05.271,0.000336,,,,0,1897,86,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2277,1133,,Inference Model
gen-1782480722-C9VNBM3mcCKoIFwWYjgi,2026-06-26 13:32:02.242,0.000337,,,,0,1919,82,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2924,753,,Inference Model
gen-1782480718-7DQfacyMiwDzZsVl8rbJ,2026-06-26 13:31:58.751,0.00044,,,,0,2410,132,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3370,662,,Inference Model
gen-1782480714-0T3805v3eIJeavHfrxXI,2026-06-26 13:31:54.762,0.000329,,,,0,1860,84,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3855,1350,,Inference Model
gen-1782480701-ESsdPPCaFcC9rt22BEpm,2026-06-26 13:31:41.162,0.00178,,,,0,4065,1952,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,13367,644,,Inference Model
gen-1782480689-BHUSf0DcJ0sUfCck9zTS,2026-06-26 13:31:29.640,0.000943,,,,0,3477,703,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,10881,879,,Inference Model
gen-1782480687-OlwJxUWNjvCCQBcs6oqw,2026-06-26 13:31:27.603,0.000321,,,,0,1799,86,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1866,555,,Inference Model
gen-1782480681-oYIrgWQWGpXBrnD89P6C,2026-06-26 13:31:21.143,0.000437,,-0.000144,,0,2585,323,0,1920,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6333,531,,Inference Model
gen-1782480676-4qotnBlkHy17QHKKfpdH,2026-06-26 13:31:16.300,0.000599,,-0.000441,,0,5951,247,0,5888,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4305,707,,Inference Model
gen-1782480504-n75VcLYyL2x5fep2XAMO,2026-06-26 13:28:24.130,0.002051,,,,0,13283,99,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2452,1230,,Inference Model
gen-1782480491-UzaYqi0xYDulS7dAjpI1,2026-06-26 13:28:11.190,0.00198,,,,0,12273,233,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,12825,3901,,Inference Model
gen-1782480489-l7OvtGRbZr1TW9fyWqEK,2026-06-26 13:28:09.204,0.001984,,,,0,12811,105,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1838,1228,,Inference Model
gen-1782480472-VtHGSssJyuaeLdB3uKYw,2026-06-26 13:27:52.872,0.001922,,,,0,11820,249,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,16210,7707,,Inference Model
gen-1782480470-t3nMZ00AaowXo7ik3Iqd,2026-06-26 13:27:50.891,0.001918,,,,0,12331,114,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1823,1262,,Inference Model
gen-1782480455-7bN7t4NPDqIKieRt5LOD,2026-06-26 13:27:35.299,0.001879,,,,0,11360,293,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,15497,3796,,Inference Model
gen-1782480453-dpneq5Pf0oYumgo3JApA,2026-06-26 13:27:33.506,0.001837,,,,0,11803,111,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1358,1130,,Inference Model
gen-1782480447-77dqGIQDfng3ort6zyBa,2026-06-26 13:27:27.364,0.001838,,,,0,10858,350,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6012,1272,,Inference Model
gen-1782480445-M51uxMzBMg9aIFmstyjr,2026-06-26 13:27:25.420,0.001761,,,,0,11341,100,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1777,1383,,Inference Model
gen-1782480437-xtv1AVc0lDlC4d1jHo52,2026-06-26 13:27:17.671,0.001741,,,,0,10419,298,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,7634,1542,,Inference Model
gen-1782480435-Ky5oFS4CbK6qkO3D0O7b,2026-06-26 13:27:15.640,0.002054,,,,0,13321,94,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1651,800,,Inference Model
gen-1782480426-u0sPvE5BYNlbWEpS2OHN,2026-06-26 13:27:06.506,0.001992,,,,0,12312,242,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,9009,1428,,Inference Model
gen-1782480422-Dhs8Npe0IjrmXH43lLVD,2026-06-26 13:27:02.543,0.001959,,,,0,12714,87,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3778,1885,,Inference Model
gen-1782480409-VBavGxpDOadkAXI5aaL7,2026-06-26 13:26:49.506,0.001926,,,,0,11733,278,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,12928,2299,,Inference Model
gen-1782480407-FNuG6hpYhCb8NWoS4HDC,2026-06-26 13:26:47.530,0.00189,,,,0,12242,91,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1812,1559,,Inference Model
gen-1782480405-x4EHk9MLvCsHm3A1ZpCp,2026-06-26 13:26:45.069,0.001851,,,,0,11280,265,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2272,721,,Inference Model
gen-1782480403-DEzPleT65ypnmzJHwaDs,2026-06-26 13:26:43.977,0.000909,,-0.000873,,0,11748,34,0,11648,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,937,767,,Inference Model
gen-1782480402-no028yuKGFz1I8IUZRRW,2026-06-26 13:26:42.164,0.001818,,,,0,11714,102,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1359,1178,,Inference Model
gen-1782480391-3aVQyGhrAafLWEa9T35Y,2026-06-26 13:26:31.560,0.001788,,,,0,10778,286,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,10294,2662,,Inference Model
gen-1782480389-F9GvBLFsww69TpX0tl0O,2026-06-26 13:26:29.737,0.001736,,,,0,11234,86,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1669,698,,Inference Model
gen-1782480383-n5VsbUImAuCgbk6V59PW,2026-06-26 13:26:23.024,0.001723,,,,0,10318,293,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6587,812,,Inference Model
gen-1782480380-RdhBUDkGq90dPI7dKMhu,2026-06-26 13:26:20.181,0.002038,,,,0,13265,82,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2680,1248,,Inference Model
gen-1782480375-a5T8JYpRLidG9JZFnwxw,2026-06-26 13:26:15.367,0.001979,,,,0,12249,237,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4588,818,,Inference Model
gen-1782480370-YWqJzTzGfAi7pJvh9jQ1,2026-06-26 13:26:10.876,0.001975,,,,0,12827,85,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4079,1726,,Inference Model
gen-1782480354-2GXws4rGO7Y0YbqXwIx4,2026-06-26 13:25:54.132,0.001926,,,,0,11833,253,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,16614,7373,,Inference Model
gen-1782480350-YCKuYLrZEPJYg2ewHmyP,2026-06-26 13:25:50.194,0.001906,,,,0,12355,89,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3815,867,,Inference Model
gen-1782480333-J4PlbqJjSMMiSf1mbToL,2026-06-26 13:25:33.779,0.001861,,,,0,11380,257,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,16316,7677,,Inference Model
gen-1782480330-QMLDaRw7sHklX5MjD5I0,2026-06-26 13:25:30.097,0.001821,,,,0,11748,99,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3475,2522,,Inference Model
gen-1782480324-uAS52qJKp3BP20HLGXAS,2026-06-26 13:25:24.418,0.001806,,,,0,10801,310,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,5514,1317,,Inference Model
gen-1782480322-qm3wYOMe2GWG9Y8OKfAv,2026-06-26 13:25:22.259,0.001733,,,,0,11220,84,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1982,1079,,Inference Model
gen-1782480317-7kNV9Q50CYOp9vpmUMrV,2026-06-26 13:25:17.002,0.001708,,,,0,10299,273,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,5128,1373,,Inference Model
gen-1782480314-jQQJ13iEALFmScrA5xw5,2026-06-26 13:25:14.936,0.000328,,,,0,1821,92,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1806,605,,Inference Model
gen-1782480313-0kLkUiocrlStEeVFFrbI,2026-06-26 13:25:13.495,0.000314,,,,0,1720,94,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1334,601,,Inference Model
gen-1782480311-GAJiiIGPe1XysGOVDm9T,2026-06-26 13:25:11.299,0.000326,,,,0,1871,77,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2069,780,,Inference Model
gen-1782480309-vKT7VLdVqCBZkb6W30K4,2026-06-26 13:25:09.223,0.000336,,,,0,1893,87,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1953,610,,Inference Model
gen-1782480306-TsRj8UzeRMjUNTC5M9EN,2026-06-26 13:25:06.246,0.000446,,,,0,2384,148,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2833,587,,Inference Model
gen-1782480303-QpFQz5VV3HZfzU5UpIZY,2026-06-26 13:25:03.549,0.000327,,,,0,1834,88,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2552,868,,Inference Model
gen-1782480283-kerYUKYig9e3S7u95FIN,2026-06-26 13:24:43.982,0.001751,,,,0,4039,1910,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,19353,567,,Inference Model
gen-1782480273-CKXxjxVCYAgF1fB5vGsT,2026-06-26 13:24:33.318,0.000948,,,,0,3451,718,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,10517,957,,Inference Model
gen-1782480270-hMmSMZh24GnUYC9deGcs,2026-06-26 13:24:30.845,0.000324,,,,0,1773,98,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2361,1114,,Inference Model
gen-1782480266-BmGIvKh9B2myv6bGd5HN,2026-06-26 13:24:26.915,0.000556,,,,0,2559,288,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3760,675,,Inference Model
gen-1782480263-TxgHaqmeiNTT1V19C45a,2026-06-26 13:24:23.240,0.001027,,,,0,5951,225,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3509,806,,Inference Model
gen-1782480239-Tugl9v85B11UI56C1i1Y,2026-06-26 13:23:59.601,0.00163,,,,0,1810,2265,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,23296,750,,Inference Model
gen-1782480213-vFefPCMrMrkgxiiWNrBS,2026-06-26 13:23:33.471,0.002051,,,,0,13278,99,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2070,1001,,Inference Model
gen-1782480208-LRxi5HgR8kPOvUeiIXIA,2026-06-26 13:23:28.460,0.002021,,,,0,12348,282,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,4845,1314,,Inference Model
gen-1782480204-mVH9KTIsvfigMBcnXp6A,2026-06-26 13:23:24.379,0.001978,,,,0,12798,98,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3919,2841,,Inference Model
gen-1782480198-UrWDrI9fmYweLN0jWdyw,2026-06-26 13:23:18.504,0.001956,,,,0,11888,289,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,5663,1717,,Inference Model
gen-1782480196-QE6yqL0xSbopmwc8n48j,2026-06-26 13:23:16.051,0.002269,,,,0,14831,74,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2312,1587,,Inference Model
gen-1782480192-SoSz7TPbK342JsykXSBD,2026-06-26 13:23:11.880,0.002228,,,,0,13827,257,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3106,812,,Inference Model
gen-1782480189-lKjwTBXzwRRqbw2zluWW,2026-06-26 13:23:09.835,0.001449,,-0.000729,,0,14392,34,0,9728,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1877,1541,,Inference Model
gen-1782480184-hByqPAviyO8POnvadp1Y,2026-06-26 13:23:04.299,0.002191,,,,0,13407,301,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,5145,1189,,Inference Model
gen-1782480181-EtwXrwaDNH5LrCdDrBoP,2026-06-26 13:23:01.058,0.002146,,,,0,13920,97,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2814,1857,,Inference Model
gen-1782480170-ByE6WDhV7Axc2XQydmcL,2026-06-26 13:22:50.646,0.002107,,,,0,12954,274,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,10278,4048,,Inference Model
gen-1782480167-wklAsm3BqdgA43NLfc92,2026-06-26 13:22:47.196,0.002049,,,,0,13313,88,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3277,1823,,Inference Model
gen-1782480163-FaYEDPYs8pp22Ubf3M0m,2026-06-26 13:22:43.569,0.002023,,,,0,12375,278,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3433,729,,Inference Model
gen-1782480159-RIWSXmNToZUkZqsovbdr,2026-06-26 13:22:39.489,0.00196,,,,0,12785,72,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3915,2666,,Inference Model
gen-1782480154-BOPP8WIpyImTxb0QelQ5,2026-06-26 13:22:34.074,0.001954,,,,0,11873,290,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,5178,1547,,Inference Model
gen-1782480152-FsWfiyh0RYqaQx8jm1Xf,2026-06-26 13:22:32.072,0.000285,,-0.000076,,0,2038,95,0,1024,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1843,571,,Inference Model
gen-1782480150-uMBh0TU5uw5e2LK0KHv8,2026-06-26 13:22:30.495,0.000335,,,,0,1934,76,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1444,681,,Inference Model
